player_id,player_firstname,player_lastname,pos,fga,defReb,fgm,tpm,totReb,offReb,turnovers,fta,pFouls,assists,points,game_id,steals,team_id,plusMinus,ftm,tpa,blocks
296,Sean,Kilpatrick,G,290.0,101.0,126.0,45.0,111.0,10.0,65.0,102.0,58.0,72.0,381.0,46474,18.0,100,-141.0,84.0,121.0,0.0
297,Brandon,Knight,G,60.0,13.0,23.0,6.0,14.0,1.0,13.0,13.0,11.0,10.0,63.0,10645,3.0,168,-82.0,11.0,22.0,0.0
299,Kyle,Korver,F,56.0,16.0,24.0,18.0,16.0,0.0,8.0,0.0,14.0,22.0,66.0,12708,0.0,18,-58.0,0.0,38.0,8.0
299,Kyle,Korver,G,326.0,108.0,152.0,86.0,108.0,0.0,76.0,38.0,74.0,102.0,424.0,79018,44.0,48,-60.0,34.0,208.0,16.0
300,Kosta,Koufos,C,341.0,243.0,191.0,0.0,344.0,101.0,48.0,53.0,153.0,43.0,412.0,126630,32.0,1860,-153.0,30.0,0.0,37.0
300,Kosta,Koufos,F,27.0,13.0,13.0,0.0,21.0,8.0,6.0,5.0,10.0,3.0,30.0,10166,1.0,150,-17.0,4.0,0.0,3.0
301,Mindaugas,Kuzminskas,F,47.0,16.0,24.0,9.0,21.0,5.0,5.0,14.0,10.0,10.0,70.0,11683,2.0,120,-22.0,13.0,23.0,0.0
302,Skal,Labissiere,F,110.0,55.0,54.0,2.0,78.0,23.0,15.0,37.0,40.0,12.0,135.0,34801,11.0,420,-64.0,25.0,4.0,12.0
303,Jeremy,Lamb,G,73.0,37.0,33.0,6.0,43.0,6.0,7.0,16.0,14.0,14.0,85.0,12472,4.0,30,-49.0,13.0,20.0,1.0
305,Nicolas,Laprovittola,G,22.0,4.0,11.0,6.0,4.0,0.0,7.0,2.0,10.0,9.0,30.0,6900,3.0,124,-20.0,2.0,13.0,0.0
307,Joffrey,Lauvergne,C,34.0,18.0,14.0,2.0,24.0,6.0,6.0,12.0,12.0,10.0,36.0,8150,2.0,62,42.0,6.0,6.0,2.0
308,Zach,LaVine,G,794.0,160.0,366.0,129.0,186.0,26.0,97.0,144.0,112.0,148.0,982.0,98732,45.0,1166,-41.0,121.0,334.0,12.0
309,Ty,Lawson,G,207.0,68.0,93.0,18.0,87.0,19.0,47.0,79.0,48.0,154.0,267.0,52171,34.0,810,-67.0,63.0,49.0,1.0
